,xst,yst,xin,yin,exitcell,exitface,dtau,tsum,line
189,3272.10790536192,4900.0,3500.0,4678.283632420991,70.0,4.0,331.29411764705804,640.247942010184,17
190,2873.561517787704,5600.0,3272.10790536192,4900.0,81.0,4.0,1162.5169626837996,1802.7649046939837,17
191,2800.0,5731.097406430573,2873.561517787704,5600.0,92.0,1.0,258.02120002960464,2060.7861047235883,17
192,2298.1191375257813,6300.0,2800.0,5731.097406430573,91.0,4.0,1566.871516748999,3627.6576214725874,17
193,2100.0,6462.55694143956,2298.1191375257813,6300.0,102.0,1.0,512.6344015060292,4140.292022978617,17
194,1400.0,6940.208008829358,2100.0,6462.55694143956,101.0,1.0,1539.142210077438,5679.434233056055,17
195,1340.2080088293578,7000.0,1400.0,6940.208008829358,100.0,4.0,117.87109309066055,5797.305326146716,17
196,700.0,7259.110529311233,1340.2080088293578,7000.0,111.0,1.0,637.9302447240503,6435.235570870766,17
197,,,,,,,279.2520035618878,6714.487574432655,17
198,3718.75,4200.0,3718.75,4200.0,60.0,4.0,69.81300089047195,69.81300089047195,18
199,3559.08485481057,4900.0,3718.75,4200.0,71.0,4.0,404.9730681855913,474.7860690760632,18
200,3500.0,5172.913868368042,3559.08485481057,4900.0,82.0,1.0,264.31587753935975,739.101946615423,18
201,3300.3803251121126,5600.0,3500.0,5172.913868368042,81.0,4.0,746.0997106009595,1485.2016572163825,18
202,2957.729506310814,6300.0,3300.3803251121126,5600.0,92.0,4.0,1608.109395309382,3093.3110525257644,18
203,2800.0,6508.914344797576,2957.729506310814,6300.0,103.0,1.0,630.9621855360948,3724.273238061859,18
204,2127.115396086865,7000.0,2800.0,6508.914344797576,102.0,4.0,2032.978835365888,5757.252073427747,18
205,2100.0,7011.177949638523,2127.115396086865,7000.0,113.0,1.0,57.228551009325365,5814.480624437072,18
206,1400.0,7259.024629262301,2100.0,7011.177949638523,112.0,1.0,1162.9584901757464,6977.439114612818,18
207,700.0,7437.499999999998,1400.0,7259.024629262301,111.0,1.0,715.8307498354807,7693.269864448299,18
208,,,,,,,279.2520035618878,7972.521868010187,18
209,3806.25,4200.0,3806.25,4200.0,60.0,4.0,69.81300089047195,69.81300089047195,19
210,3753.028284936857,4900.0,3806.25,4200.0,71.0,4.0,404.9730681855913,474.7860690760632,19
211,3678.9762528390374,5600.0,3753.028284936857,4900.0,82.0,4.0,811.0714884048917,1285.857557480955,19
212,3566.159639469848,6300.0,3678.9762528390374,5600.0,93.0,4.0,1391.3907818832824,2677.2483393642374,19
213,3500.0,6559.774110766285,3566.159639469848,6300.0,104.0,1.0,745.2347085479927,3422.48304791223,19
214,3267.040645528026,7000.0,3500.0,6559.774110766285,103.0,4.0,1867.3365119169953,5289.819559829226,19
215,2800.0,7309.354342732813,3267.040645528026,7000.0,114.0,1.0,2195.7170046720034,7485.53656450123,19
216,2100.0,7470.392649879497,2800.0,7309.354342732813,113.0,1.0,1889.3137367367492,9374.850301237979,19
217,1400.0,7553.0082097540935,2100.0,7470.392649879497,112.0,1.0,1162.9584901757464,10537.808791413725,19
218,700.0,7612.499999999995,1400.0,7553.0082097540935,111.0,1.0,715.8307498354807,11253.639541249206,19
219,,,,,,,279.2520035618878,11532.891544811093,19
220,3893.75,4200.0,3893.75,4200.0,60.0,4.0,69.81300089047195,69.81300089047195,20
221,3946.971715063143,4900.0,3893.75,4200.0,71.0,4.0,404.9730681855913,474.7860690760632,20
222,4021.0237471609626,5600.0,3946.971715063143,4900.0,82.0,4.0,811.0714884048917,1285.857557480955,20
223,4133.840360530152,6300.0,4021.0237471609626,5600.0,93.0,4.0,1391.3907818832824,2677.2483393642374,20
224,4200.0,6559.774110766312,4133.840360530152,6300.0,104.0,3.0,745.2347085480798,3422.483047912317,20
225,4432.9593544719455,7000.0,4200.0,6559.774110766312,105.0,4.0,1867.3365119169237,5289.8195598292405,20
226,4900.0,7309.3543427328295,4432.9593544719455,7000.0,116.0,3.0,2195.7170046721644,7485.536564501404,20
